transaction_id,customer_id,amount,merchant,transaction_date
3300,268,3721.4,Amazon,22-06-2025
3301,99,3050.25,Uber,01-01-2026
3302,12,2614.07,Flipkart,10-02-2026
3303,111,4341.03,Amazon,16-09-2025
3304,461,1123.94,Walmart,28-11-2025
3305,71,1137.82,Zomato,02-07-2025
3306,355,4702.25,Walmart,18-07-2025
3307,141,2433.8,Amazon,29-03-2026
3308,179,3555.01,Zomato,25-07-2025
3309,151,2361.87,Target,05-03-2026
3310,224,2587.65,Target,17-06-2025
3311,473,1005.62,Flipkart,07-10-2025
3312,102,3450.93,Zomato,01-08-2025
3313,144,4811.26,Amazon,04-02-2026
3314,299,3976.11,Uber,19-04-2026
3315,160,869.98,Flipkart,10-12-2025
3316,489,3624.2,Target,05-08-2025
3317,453,2258.48,Uber,03-05-2026
3318,383,1394.79,Walmart,06-02-2026
3319,319,582.42,Target,21-06-2025
3320,220,1038.62,Walmart,01-02-2026
3321,192,4494.58,Amazon,17-04-2026
3322,231,877.88,Amazon,07-10-2025
3323,491,2581.22,Uber,31-03-2026
3324,210,1502.69,Zomato,30-04-2026
3325,487,4827.47,Walmart,22-11-2025
3326,204,198.2,Flipkart,12-06-2025
3327,415,1647.27,Flipkart,11-06-2025
3328,184,1264.32,Flipkart,04-08-2025
3329,337,1889.72,Flipkart,30-07-2025
3330,400,1606.54,Amazon,13-02-2026
3331,164,3457.05,Zomato,11-11-2025
3332,169,1108.17,Uber,04-12-2025
3333,408,1641.73,Flipkart,10-11-2025
3334,288,377.86,Walmart,20-05-2025
3335,309,1100.27,Flipkart,28-12-2025
3336,53,2826.75,Zomato,18-10-2025
3337,312,4734.04,Zomato,30-06-2025
3338,39,2891.04,Zomato,15-01-2026
3339,216,3426.55,Target,02-06-2025
3340,163,4076.3,Flipkart,25-12-2025
3341,101,295.82,Target,21-10-2025
3342,256,281.62,Walmart,13-06-2025
3343,216,640.33,Target,22-02-2026
3344,88,3027.08,Uber,13-10-2025
3345,197,1220.29,Amazon,08-01-2026
3346,146,138.29,Uber,24-04-2026
3347,3,4562.63,Walmart,09-04-2026
3348,68,4216.13,Target,01-10-2025
3349,19,4484.36,Uber,10-10-2025
3350,21,1720.08,Amazon,07-07-2025
3351,36,2375.97,Target,23-12-2025
3352,371,1539.94,Walmart,28-06-2025
3353,386,1761.83,Amazon,14-11-2025
3354,285,3884.34,Target,07-11-2025
3355,314,283.01,Walmart,30-05-2025
3356,357,4920.64,Target,05-11-2025
3357,435,3223.43,Amazon,25-06-2025
3358,432,1900.84,Uber,05-12-2025
3359,53,194.98,Amazon,24-05-2025
3360,423,101.46,Amazon,22-02-2026
3361,166,4313.87,Zomato,15-09-2025
3362,224,1170.39,Amazon,06-02-2026
3363,98,3634.33,Walmart,06-04-2026
3364,418,4519.26,Amazon,12-06-2025
3365,479,3456.79,Amazon,27-05-2025
3366,133,4422.43,Amazon,15-01-2026
3367,57,287.62,Walmart,20-09-2025
3368,39,1355.45,Zomato,18-08-2025
3369,314,3968.56,Target,16-08-2025
3370,139,3508.39,Flipkart,27-10-2025
3371,299,2330.43,Flipkart,04-03-2026
3372,164,4316.38,Uber,29-10-2025
3373,455,4258.26,Target,08-11-2025
3374,327,2261.56,Amazon,07-12-2025
3375,268,2661.57,Uber,13-02-2026
3376,245,3323.28,Walmart,29-07-2025
3377,165,3874.59,Target,17-08-2025
3378,116,504.41,Walmart,02-03-2026
3379,365,459.83,Uber,17-10-2025
3380,428,4370.72,Zomato,10-10-2025
3381,332,3689.58,Flipkart,25-05-2025
3382,356,436.18,Target,04-09-2025
3383,31,1101.75,Zomato,10-03-2026
3384,111,2367.34,Target,21-10-2025
3385,97,2463.85,Walmart,12-10-2025
3386,107,4079.28,Uber,02-10-2025
3387,264,4299.37,Walmart,31-03-2026
3388,363,2297.41,Flipkart,29-10-2025
3389,435,2547.33,Flipkart,12-10-2025
3390,113,4587.65,Target,30-11-2025
3391,500,2289.54,Uber,17-01-2026
3392,263,1054.95,Target,16-06-2025
3393,97,389.76,Target,15-01-2026
3394,85,3447.02,Uber,01-02-2026
3395,332,555.22,Target,29-08-2025
3396,449,580.51,Amazon,16-12-2025
3397,124,132.11,Target,08-01-2026
3398,96,1370.45,Target,20-08-2025
3399,339,2677.88,Walmart,12-02-2026
3400,136,635.71,Uber,16-07-2025
3401,44,1804.41,Flipkart,26-04-2026
3402,78,2014.79,Target,26-09-2025
3403,261,1702.01,Target,08-06-2025
3404,140,1880.41,Amazon,13-05-2025
3405,333,1943.49,Target,14-11-2025
3406,100,1505.33,Target,23-10-2025
3407,91,2990.54,Uber,19-01-2026
3408,312,2493.4,Target,28-12-2025
3409,56,3421.74,Zomato,26-04-2026
3410,128,4796.91,Flipkart,06-12-2025
3411,59,313.03,Amazon,17-11-2025
3412,295,1367.58,Amazon,11-05-2025
3413,273,550.11,Flipkart,11-03-2026
3414,452,3120.09,Zomato,24-05-2025
3415,208,1989.95,Amazon,06-11-2025
3416,113,3682.93,Zomato,12-02-2026
3417,138,2501.1,Flipkart,08-07-2025
3418,403,1057.7,Zomato,12-01-2026
3419,148,3543.97,Walmart,25-03-2026
3420,376,65.38,Flipkart,13-07-2025
3421,258,4543.52,Uber,11-11-2025
3422,245,3708.5,Zomato,08-02-2026
3423,123,892.65,Zomato,09-01-2026
3424,36,874.89,Walmart,01-03-2026
3425,461,2303.32,Amazon,28-12-2025
3426,342,2399.27,Walmart,14-11-2025
3427,11,928.7,Walmart,27-02-2026
3428,452,431.04,Zomato,06-07-2025
3429,390,4272.79,Uber,05-08-2025
3430,181,4849.23,Uber,24-12-2025
3431,1,2467.12,Flipkart,04-08-2025
3432,242,591.46,Amazon,30-08-2025
3433,291,3416.23,Walmart,09-12-2025
3434,428,1180.02,Uber,30-07-2025
3435,86,3787.21,Amazon,05-07-2025
3436,52,1557.78,Zomato,16-05-2025
3437,172,2290.45,Zomato,11-08-2025
3438,180,4949.48,Walmart,25-10-2025
3439,340,2458.14,Walmart,09-10-2025
3440,235,117.13,Walmart,30-08-2025
3441,155,3565.28,Uber,20-07-2025
3442,397,3336.49,Uber,03-04-2026
3443,248,608.17,Zomato,10-11-2025
3444,266,3654.67,Amazon,23-06-2025
3445,76,4894.26,Flipkart,22-08-2025
3446,338,4970.73,Walmart,13-12-2025
3447,255,202.98,Uber,02-05-2026
3448,380,3494.24,Target,09-11-2025
3449,185,1071.22,Amazon,13-02-2026
3450,100,4607.2,Target,04-07-2025
3451,328,584.26,Walmart,01-12-2025
3452,450,3153.11,Uber,04-08-2025
3453,461,4566.33,Uber,29-06-2025
3454,90,1363.28,Zomato,02-04-2026
3455,179,4445.57,Target,05-03-2026
3456,302,2115.61,Walmart,04-01-2026
3457,159,993.33,Uber,01-08-2025
3458,267,3524.09,Uber,17-05-2025
3459,63,2195.63,Target,17-04-2026
3460,291,4842.36,Walmart,29-11-2025
3461,148,595.44,Amazon,13-10-2025
3462,256,4639.8,Flipkart,05-10-2025
3463,239,3420.57,Uber,24-08-2025
3464,495,1484.42,Uber,14-08-2025
3465,341,854.9,Target,23-08-2025
3466,148,369.85,Walmart,29-09-2025
3467,8,2296.6,Flipkart,04-05-2026
3468,145,4136.08,Amazon,18-04-2026
3469,28,2467.41,Amazon,08-12-2025
3470,221,1793.66,Amazon,22-04-2026
3471,26,1294.6,Walmart,15-11-2025
3472,450,1452.16,Uber,16-07-2025
3473,341,4794.7,Uber,11-10-2025
3474,80,4770.74,Zomato,18-10-2025
3475,139,756.09,Zomato,19-02-2026
3476,101,2188.65,Amazon,26-01-2026
3477,149,1133.35,Target,08-09-2025
3478,478,1805.43,Zomato,27-06-2025
3479,327,1961.89,Target,06-02-2026
3480,496,4525.61,Walmart,25-06-2025
3481,472,1545.01,Walmart,23-04-2026
3482,89,2841.34,Zomato,02-03-2026
3483,449,1646.28,Uber,28-05-2025
3484,72,3432.44,Flipkart,19-03-2026
3485,129,721.67,Uber,22-01-2026
3486,103,1540.26,Amazon,13-10-2025
3487,153,2854.99,Zomato,19-05-2025
3488,237,2751.86,Target,18-06-2025
3489,401,4385.81,Target,01-01-2026
3490,50,736.12,Target,13-09-2025
3491,356,1600.64,Zomato,06-09-2025
3492,365,1819.92,Walmart,22-04-2026
3493,219,2359.44,Target,14-08-2025
3494,237,186.98,Uber,29-10-2025
3495,14,4789.58,Target,01-02-2026
3496,46,3791.49,Uber,29-09-2025
3497,465,1546.83,Flipkart,17-10-2025
3498,298,2585.42,Flipkart,19-08-2025
3499,318,2739.18,Uber,30-10-2025
3500,450,1502.05,Target,13-06-2025
3501,65,2044.56,Amazon,05-01-2026
3502,237,4047.03,Uber,17-01-2026
3503,236,4204.03,Amazon,14-02-2026
3504,29,1387.37,Zomato,17-08-2025
3505,55,1700.74,Amazon,13-08-2025
3506,421,1488.36,Target,11-09-2025
3507,354,1689.97,Amazon,07-01-2026
3508,63,3715.34,Zomato,29-01-2026
3509,262,3709.85,Amazon,17-10-2025
3510,360,1065.07,Flipkart,06-07-2025
3511,288,3715.1,Target,13-06-2025
3512,70,1156.54,Zomato,24-05-2025
3513,328,4268.67,Walmart,10-10-2025
3514,322,1588.91,Amazon,17-05-2025
3515,413,2450.53,Zomato,05-08-2025
3516,103,617.81,Amazon,23-01-2026
3517,79,3038.76,Amazon,11-01-2026
3518,267,529.48,Flipkart,15-01-2026
3519,54,2395.02,Uber,08-08-2025
3520,228,1984.03,Amazon,22-12-2025
3521,154,2052.56,Flipkart,20-04-2026
3522,420,1212.89,Uber,31-12-2025
3523,134,4117.35,Zomato,09-10-2025
3524,225,4303.6,Uber,12-10-2025
3525,64,2190.15,Zomato,22-11-2025
3526,12,964.8,Zomato,06-12-2025
3527,337,1241.38,Uber,03-04-2026
3528,380,3513.16,Flipkart,14-11-2025
3529,244,2428.31,Walmart,30-01-2026
3530,342,545.1,Uber,29-09-2025
3531,253,1868.33,Walmart,22-08-2025
3532,201,1959.81,Amazon,24-01-2026
3533,238,2113.64,Target,21-08-2025
3534,76,188.45,Target,08-05-2025
3535,62,2842.83,Amazon,25-04-2026
3536,298,1548.67,Zomato,17-04-2026
3537,334,4471.44,Uber,19-10-2025
3538,228,261.03,Walmart,24-08-2025
3539,493,739.55,Zomato,23-05-2025
3540,235,1420.67,Flipkart,14-01-2026
3541,184,2528.16,Uber,17-08-2025
3542,108,1776.73,Zomato,28-03-2026
3543,269,1983.59,Amazon,06-02-2026
3544,90,3296.8,Walmart,24-09-2025
3545,336,3610.09,Walmart,05-02-2026
3546,236,3590.15,Flipkart,14-03-2026
3547,143,3935.56,Zomato,04-03-2026
3548,156,4621.21,Amazon,12-10-2025
3549,470,4204.66,Target,19-12-2025
3550,193,4814.65,Uber,10-03-2026
3551,338,942.85,Zomato,05-11-2025
3552,475,2559.55,Zomato,26-04-2026
3553,270,1333.17,Zomato,02-02-2026
3554,166,2964.82,Uber,06-07-2025
3555,179,2943.24,Target,06-12-2025
3556,35,272.4,Zomato,28-10-2025
3557,82,1196.94,Zomato,08-07-2025
3558,55,2522.2,Zomato,15-10-2025
3559,244,1652.11,Flipkart,17-03-2026
3560,396,4052.35,Zomato,18-06-2025
3561,408,1221.26,Flipkart,30-08-2025
3562,373,4467.74,Target,04-05-2026
3563,473,368.63,Uber,04-08-2025
3564,129,616.65,Zomato,02-08-2025
3565,38,2235.57,Walmart,15-09-2025
3566,311,3174.91,Amazon,03-05-2026
3567,473,911.63,Amazon,15-05-2025
3568,358,2275.07,Flipkart,29-03-2026
3569,327,2890.21,Flipkart,08-11-2025
3570,101,1299.85,Target,23-09-2025
3571,348,1466.14,Flipkart,24-02-2026
3572,380,852.34,Uber,28-08-2025
3573,415,3960.52,Amazon,27-11-2025
3574,299,170,Zomato,19-01-2026
3575,50,1057.52,Flipkart,06-03-2026
3576,458,75.92,Target,25-12-2025
3577,291,2755.58,Amazon,22-04-2026
3578,175,967.26,Zomato,19-01-2026
3579,491,4559.39,Zomato,05-05-2026
3580,271,2506.07,Flipkart,16-07-2025
3581,293,4146.5,Uber,02-11-2025
3582,181,1814.6,Uber,12-08-2025
3583,437,732.47,Amazon,01-01-2026
3584,225,2166.18,Target,19-05-2025
3585,448,400.79,Amazon,06-04-2026
3586,66,3922.82,Walmart,02-05-2026
3587,52,633.74,Flipkart,24-08-2025
3588,27,3027.37,Walmart,30-12-2025
3589,12,1158.91,Walmart,04-08-2025
3590,473,4149.34,Target,09-04-2026
3591,361,1821.63,Flipkart,18-09-2025
3592,496,1475.94,Uber,13-06-2025
3593,295,1244.92,Uber,15-05-2025
3594,478,3075.67,Walmart,14-04-2026
3595,205,3112.29,Uber,26-02-2026
3596,358,4464.45,Uber,25-08-2025
3597,242,4687.79,Walmart,21-04-2026
3598,335,198.39,Walmart,30-10-2025
3599,216,1341.36,Walmart,10-08-2025
3600,455,3835.44,Flipkart,25-02-2026
3601,105,2758.08,Zomato,11-03-2026
3602,169,4624.66,Zomato,09-05-2025
3603,468,4397.44,Flipkart,16-12-2025
3604,253,410.91,Uber,16-03-2026
3605,464,3069.51,Amazon,08-01-2026
3606,178,4906.23,Target,10-01-2026
3607,307,3709.48,Amazon,12-04-2026
3608,455,2779.55,Flipkart,23-05-2025
3609,139,3630.48,Amazon,03-02-2026
3610,19,2508.15,Flipkart,25-06-2025
3611,333,1783.78,Target,09-06-2025
3612,156,3918.63,Flipkart,17-05-2025
3613,11,4659.67,Amazon,29-04-2026
3614,397,3920.02,Flipkart,04-12-2025
3615,274,3060.29,Target,24-06-2025
3616,350,3433.8,Amazon,08-09-2025
3617,283,2436.76,Target,12-07-2025
3618,393,1917.28,Flipkart,10-07-2025
3619,221,3521.62,Uber,23-03-2026
3620,71,622.14,Amazon,15-07-2025
3621,460,3097.48,Walmart,03-01-2026
3622,181,1008.55,Target,15-12-2025
3623,471,336.72,Flipkart,06-03-2026
3624,48,2963.66,Flipkart,12-07-2025
3625,212,3750,Uber,01-11-2025
3626,291,276.61,Amazon,23-11-2025
3627,448,3613.14,Amazon,04-10-2025
3628,40,330.44,Target,24-06-2025
3629,93,1448.85,Walmart,08-06-2025
3630,180,3031.96,Flipkart,23-02-2026
3631,150,692.1,Target,19-12-2025
3632,246,3305.03,Zomato,03-05-2026
3633,40,428.07,Uber,08-10-2025
3634,106,2499.9,Zomato,20-11-2025
3635,417,1816.94,Flipkart,19-02-2026
3636,228,3580.01,Walmart,03-03-2026
3637,400,2779.46,Zomato,14-07-2025
3638,126,2657.88,Walmart,26-03-2026
3639,164,3503.97,Uber,19-03-2026
3640,54,317.29,Target,30-09-2025
3641,362,4755.29,Target,28-03-2026
3642,144,438.31,Flipkart,08-11-2025
3643,431,4880.9,Flipkart,04-12-2025
3644,157,3722.45,Flipkart,28-02-2026
3645,63,1893.33,Flipkart,23-03-2026
3646,19,4890.65,Zomato,26-07-2025
3647,226,3267.05,Target,02-08-2025
3648,488,615.48,Target,26-03-2026
3649,429,217.09,Walmart,16-06-2025
3650,302,1951.67,Amazon,20-10-2025
3651,31,1431.51,Uber,11-05-2025
3652,197,2502.02,Target,13-11-2025
3653,197,2247.9,Flipkart,13-04-2026
3654,106,1927.67,Zomato,01-08-2025
3655,221,2685.84,Zomato,20-05-2025
3656,157,204.97,Walmart,14-06-2025
3657,480,178.66,Uber,13-11-2025
3658,387,4471.19,Walmart,15-12-2025
3659,415,3778.93,Flipkart,20-03-2026
3660,388,185.36,Zomato,22-03-2026
3661,425,3126.58,Target,17-06-2025
3662,401,3659.67,Zomato,08-11-2025
3663,386,332.74,Amazon,19-10-2025
3664,284,1971.15,Zomato,02-01-2026
3665,478,3405.95,Uber,07-10-2025
3666,238,2147.98,Zomato,04-06-2025
3667,291,3856.61,Walmart,13-01-2026
3668,84,4803.51,Target,22-05-2025
3669,382,4963.43,Flipkart,19-06-2025
3670,68,4543.18,Walmart,04-05-2026
3671,410,3428.86,Walmart,27-02-2026
3672,44,4994.09,Uber,17-01-2026
3673,152,1720.79,Target,22-05-2025
3674,20,3096.96,Walmart,13-07-2025
3675,138,3313.19,Zomato,29-08-2025
3676,415,3869.24,Amazon,19-08-2025
3677,64,1569.13,Zomato,05-06-2025
3678,165,4188.2,Flipkart,02-05-2026
3679,228,2340.49,Target,07-02-2026
3680,5,2358.88,Walmart,06-03-2026
3681,246,3206.83,Uber,16-03-2026
3682,112,2072.62,Uber,28-11-2025
3683,481,443.76,Uber,14-11-2025
3684,283,1604.43,Amazon,14-11-2025
3685,226,940.03,Walmart,13-11-2025
3686,133,4351.82,Flipkart,08-02-2026
3687,117,3170.17,Flipkart,11-04-2026
3688,447,3108.85,Amazon,03-11-2025
3689,120,616.51,Amazon,15-03-2026
3690,95,3437.98,Target,03-02-2026
3691,297,1620.81,Uber,03-12-2025
3692,368,1178.36,Zomato,30-12-2025
3693,133,4877.65,Amazon,29-04-2026
3694,348,4232.41,Walmart,02-08-2025
3695,277,3605.68,Uber,30-10-2025
3696,121,1781.16,Amazon,01-04-2026
3697,260,2246.87,Uber,01-10-2025
3698,40,1223.04,Walmart,19-01-2026
3699,293,1888.23,Zomato,23-06-2025
3700,213,403.4,Target,06-04-2026
3701,449,1451.27,Amazon,31-03-2026
3702,168,3054.49,Walmart,04-02-2026
3703,172,4876.74,Zomato,01-10-2025
3704,192,2379.89,Walmart,22-09-2025
3705,319,204.23,Walmart,21-10-2025
3706,23,1489.82,Flipkart,04-09-2025
3707,467,2976.58,Amazon,02-02-2026
3708,312,1096.82,Walmart,06-01-2026
3709,262,3593.05,Zomato,30-09-2025
3710,261,3928.16,Zomato,08-09-2025
3711,177,4702.7,Target,19-04-2026
3712,426,2934.3,Zomato,19-06-2025
3713,372,792.87,Zomato,14-05-2025
3714,41,4778.14,Flipkart,11-08-2025
3715,290,2542.3,Uber,10-06-2025
3716,323,2763.75,Target,10-11-2025
3717,276,3678.58,Uber,04-01-2026
3718,409,304.59,Target,23-09-2025
3719,338,2646.02,Target,03-05-2026
3720,163,1382.45,Uber,29-12-2025
3721,151,4559.79,Walmart,17-01-2026
3722,125,4005.08,Walmart,18-09-2025
3723,119,2306.31,Zomato,22-08-2025
3724,498,621.31,Flipkart,23-11-2025
3725,228,3677.35,Target,02-01-2026
3726,186,444.47,Uber,23-12-2025
3727,259,428.4,Walmart,05-12-2025
3728,335,2446.56,Flipkart,02-11-2025
3729,230,3942.21,Flipkart,25-02-2026
3730,292,4147.71,Flipkart,01-10-2025
3731,474,2711.2,Target,08-11-2025
3732,346,2944.54,Flipkart,28-03-2026
3733,311,1338.38,Walmart,16-11-2025
3734,175,1603.53,Amazon,21-05-2025
3735,210,2134.06,Flipkart,25-08-2025
3736,295,2496.29,Flipkart,11-03-2026
3737,461,940.58,Target,12-05-2025
3738,8,875.52,Target,06-12-2025
3739,135,3839.27,Zomato,09-06-2025
3740,477,2375.81,Amazon,23-04-2026
3741,65,4353.82,Target,25-01-2026
3742,13,3465.73,Amazon,10-01-2026
3743,68,2598.74,Uber,03-09-2025
3744,471,1971.16,Target,25-04-2026
3745,182,680.89,Zomato,19-11-2025
3746,286,1245.1,Walmart,09-06-2025
3747,61,1717.2,Walmart,26-03-2026
3748,303,3063.35,Amazon,08-02-2026
3749,370,273.93,Zomato,23-05-2025
3750,472,1807.04,Target,08-12-2025
3751,467,2073.93,Target,27-03-2026
3752,380,4182.28,Walmart,11-07-2025
3753,388,2411.67,Flipkart,16-01-2026
3754,376,958.08,Uber,17-12-2025
3755,470,4109.53,Uber,27-04-2026
3756,43,803.67,Amazon,30-10-2025
3757,304,2985.59,Zomato,28-05-2025
3758,333,2294.96,Walmart,27-10-2025
3759,225,924.78,Zomato,05-09-2025
3760,302,1432.53,Amazon,04-10-2025
3761,119,1521.88,Walmart,05-12-2025
3762,25,2842.45,Uber,05-08-2025
3763,297,2565.73,Target,15-03-2026
3764,147,1647.86,Walmart,01-08-2025
3765,388,933.16,Flipkart,06-01-2026
3766,22,4079.24,Zomato,17-04-2026
3767,452,4946.57,Flipkart,25-07-2025
3768,221,2619.72,Uber,12-12-2025
3769,451,3096.61,Amazon,02-03-2026
3770,178,1459.72,Amazon,17-02-2026
3771,148,1405.55,Target,20-11-2025
3772,115,4432.48,Walmart,06-12-2025
3773,481,4592.58,Uber,14-09-2025
3774,386,575.29,Flipkart,25-12-2025
3775,342,1429.21,Amazon,15-06-2025
3776,106,2783.21,Uber,13-02-2026
3777,387,885.82,Uber,10-08-2025
3778,463,246.74,Uber,18-06-2025
3779,276,4005.01,Amazon,31-10-2025
3780,251,4170.9,Amazon,11-10-2025
3781,190,1055.55,Uber,16-04-2026
3782,219,3673.84,Uber,21-12-2025
3783,65,4163.64,Walmart,17-05-2025
3784,471,592.59,Zomato,26-01-2026
3785,471,4231.48,Target,02-03-2026
3786,456,2189.72,Walmart,26-12-2025
3787,45,4329.29,Walmart,05-05-2026
3788,375,3360.14,Walmart,28-03-2026
3789,412,441.38,Flipkart,15-03-2026
3790,373,418.03,Flipkart,05-04-2026
3791,260,1709.92,Target,15-05-2025
3792,323,3690.83,Zomato,29-04-2026
3793,398,416.74,Zomato,07-04-2026
3794,162,4466.75,Amazon,15-10-2025
3795,222,547.17,Zomato,19-07-2025
3796,407,2630.42,Flipkart,15-04-2026
3797,431,2812.94,Zomato,29-10-2025
3798,19,4748.45,Zomato,27-11-2025
3799,5,1267.27,Uber,10-02-2026
3800,193,4366.97,Flipkart,13-01-2026
3801,345,1018.61,Target,28-03-2026
3802,78,2448.31,Flipkart,23-01-2026
3803,376,2508.8,Flipkart,04-06-2025
3804,102,3192.12,Amazon,30-09-2025
3805,487,2605.72,Zomato,26-08-2025
3806,384,1110.24,Target,22-02-2026
3807,35,2478.92,Uber,04-11-2025
3808,107,3564.45,Amazon,20-01-2026
3809,215,3455.51,Uber,14-08-2025
3810,195,3173.58,Flipkart,16-12-2025
3811,327,1776.08,Uber,16-09-2025
3812,337,4773.96,Walmart,19-08-2025
3813,431,1197.87,Walmart,01-12-2025
3814,343,2451.05,Zomato,24-09-2025
3815,201,3009.32,Uber,27-03-2026
3816,247,1512.32,Flipkart,17-07-2025
3817,58,4816.45,Walmart,13-03-2026
3818,215,4848.34,Walmart,03-10-2025
3819,127,3328.97,Amazon,13-10-2025
3820,91,2350.44,Walmart,07-01-2026
3821,339,612,Zomato,14-09-2025
3822,204,3538.85,Target,08-11-2025
3823,431,4033.37,Target,05-04-2026
3824,308,2089.41,Flipkart,17-10-2025
3825,15,1490.1,Uber,17-03-2026
3826,111,4454.56,Target,03-07-2025
3827,32,2833.17,Walmart,27-04-2026
3828,134,3391.2,Target,18-02-2026
3829,201,4054.7,Target,26-07-2025
3830,205,1340.46,Amazon,22-09-2025
3831,138,2453.25,Flipkart,25-08-2025
3832,174,3199.52,Amazon,09-12-2025
3833,158,2265.8,Flipkart,27-05-2025
3834,294,4384.33,Uber,15-01-2026
3835,106,3908.78,Amazon,10-08-2025
3836,486,4842.87,Uber,03-09-2025
3837,169,689.62,Uber,11-06-2025
3838,11,4753.88,Amazon,08-09-2025
3839,411,1926.98,Zomato,08-11-2025
3840,171,4565.53,Uber,10-04-2026
3841,33,3291.91,Uber,22-07-2025
3842,108,1842.38,Flipkart,18-04-2026
3843,81,4198.84,Target,19-11-2025
3844,441,3603.21,Walmart,02-06-2025
3845,411,848.95,Walmart,21-10-2025
3846,170,2096.31,Uber,03-10-2025
3847,376,1281.08,Amazon,03-01-2026
3848,19,4235.14,Uber,17-05-2025
3849,53,2532.42,Target,24-03-2026
3850,22,826.88,Walmart,27-12-2025
3851,13,1188.53,Zomato,24-04-2026
3852,127,217.2,Zomato,08-09-2025
3853,64,4074.33,Target,24-06-2025
3854,336,2033.72,Zomato,26-08-2025
3855,449,1386.49,Amazon,26-12-2025
3856,40,415.76,Zomato,10-04-2026
3857,361,3823.81,Target,22-08-2025
3858,11,122.97,Uber,07-07-2025
3859,310,4598.92,Amazon,19-08-2025
3860,377,2961.57,Target,07-08-2025
3861,100,4165.78,Walmart,08-12-2025
3862,402,1652.45,Uber,08-07-2025
3863,381,165.99,Walmart,31-05-2025
3864,235,1053.2,Walmart,11-06-2025
3865,497,3297.45,Target,07-12-2025
3866,193,1491.63,Amazon,11-03-2026
3867,114,4836.09,Uber,16-08-2025
3868,143,2442.58,Zomato,05-10-2025
3869,274,2557.64,Target,01-10-2025
3870,9,4966.11,Zomato,09-08-2025
3871,202,4759.71,Uber,01-04-2026
3872,366,586.11,Flipkart,23-05-2025
3873,296,4877.19,Target,07-06-2025
3874,395,1198.97,Walmart,03-05-2026
3875,245,2837.61,Zomato,26-07-2025
3876,160,1695.56,Zomato,03-12-2025
3877,500,463.99,Uber,03-04-2026
3878,87,1078.03,Target,28-07-2025
3879,304,1287.35,Flipkart,08-05-2025
3880,207,3101.62,Target,07-05-2025
3881,268,3629.01,Uber,10-06-2025
3882,390,1200.53,Target,05-11-2025
3883,130,2088.7,Zomato,07-12-2025
3884,173,4179.9,Amazon,19-11-2025
3885,165,3460.54,Uber,06-12-2025
3886,209,4363.57,Walmart,18-09-2025
3887,354,1085.66,Uber,28-09-2025
3888,407,2469.2,Target,13-06-2025
3889,161,4799.4,Flipkart,19-05-2025
3890,165,2333.79,Target,09-06-2025
3891,264,2796.3,Zomato,30-04-2026
3892,376,453.1,Amazon,14-10-2025
3893,218,3511.32,Target,06-12-2025
3894,66,3796.59,Flipkart,17-08-2025
3895,267,3753.34,Flipkart,14-02-2026
3896,102,2216.13,Amazon,29-06-2025
3897,20,4433.24,Target,19-10-2025
3898,88,3149.52,Uber,28-03-2026
3899,250,742.33,Uber,14-10-2025
3900,215,2027.06,Walmart,14-12-2025
3901,61,2205.62,Walmart,20-12-2025
3902,369,4613.75,Zomato,06-04-2026
3903,139,2636.28,Uber,27-07-2025
3904,456,1889.58,Zomato,17-06-2025
3905,85,750.51,Uber,23-06-2025
3906,351,1062.09,Uber,18-04-2026
3907,488,3586.65,Uber,02-02-2026
3908,310,1293.63,Target,30-11-2025
3909,108,4684.2,Zomato,06-01-2026
3910,369,4981.12,Flipkart,24-02-2026
3911,85,2645.67,Target,07-07-2025
3912,6,1622.56,Flipkart,06-04-2026
3913,77,2378.94,Amazon,07-11-2025
3914,160,3522.25,Flipkart,18-11-2025
3915,356,514.55,Target,03-07-2025
3916,170,518.84,Uber,20-11-2025
3917,240,2992.55,Amazon,22-08-2025
3918,180,3199.9,Flipkart,22-05-2025
3919,177,3162.67,Flipkart,05-02-2026
3920,141,1456.73,Target,01-12-2025
3921,300,3660.15,Walmart,27-11-2025
3922,320,3846.59,Walmart,31-05-2025
3923,288,2728.03,Zomato,16-12-2025
3924,104,433.51,Flipkart,28-02-2026
3925,53,3666.76,Walmart,18-12-2025
3926,92,1351.54,Amazon,27-05-2025
3927,65,3994.58,Uber,08-07-2025
3928,331,3841.97,Walmart,04-03-2026
3929,295,3871.29,Uber,23-03-2026
3930,310,1422.33,Zomato,22-04-2026
3931,447,3098.64,Target,15-09-2025
3932,108,882.09,Flipkart,06-07-2025
3933,111,502.12,Uber,05-05-2026
3934,76,759.5,Target,04-06-2025
3935,448,51.22,Amazon,04-07-2025
3936,459,4850.72,Flipkart,05-06-2025
3937,262,4045.81,Target,04-05-2026
3938,341,2384.86,Walmart,18-08-2025
3939,257,3812.04,Flipkart,17-11-2025
3940,287,1996.57,Target,07-04-2026
3941,362,2398.67,Walmart,23-05-2025
3942,430,2633.83,Uber,09-01-2026
3943,41,4422.26,Flipkart,02-05-2026
3944,490,872.28,Zomato,22-09-2025
3945,427,1424.8,Flipkart,13-09-2025
3946,431,2214.35,Target,31-10-2025
3947,251,3490.74,Walmart,18-07-2025
3948,351,645.19,Target,12-10-2025
3949,334,1773.49,Amazon,17-06-2025
3950,444,1860.15,Target,07-11-2025
3951,395,3366.69,Zomato,19-06-2025
